#curie_map:					
"#  NCIT: ""http://purl.obolibrary.org/obo/NCIT_"""					
"#  UBERON: ""http://purl.obolibrary.org/obo/UBERON_"""					
"#  owl: ""http://www.w3.org/2002/07/owl#"""					
subject_id	subject_label	predicate_id	predicate_label	object_id	object_label
NCIT:C54057	Cerebellopontine Angle	owl:equivalentClass	equivalent to	UBERON:0014908	cerebellopontine angle
NCIT:C12445	Cerebellum	owl:equivalentClass	equivalent to	UBERON:0002037	cerebellum
NCIT:C49217	Cerebellum White Matter	owl:equivalentClass	equivalent to	UBERON:0002317	white matter of cerebellum
NCIT:C12691	Cerebral Artery	owl:equivalentClass	equivalent to	UBERON:0004449	cerebral artery
NCIT:C12443	Cerebral Cortex	owl:equivalentClass	equivalent to	UBERON:0000956	cerebral cortex
NCIT:C32289	Cerebral Fornix	owl:equivalentClass	equivalent to	UBERON:0000052	fornix of brain
NCIT:C12351	Cerebral Hemisphere	owl:equivalentClass	equivalent to	UBERON:0001869	cerebral hemisphere
NCIT:C32291	Cerebral Peduncle	owl:equivalentClass	equivalent to	UBERON:0002623	cerebral peduncle
NCIT:C98712	Cerebral Subcortex	owl:equivalentClass	equivalent to	UBERON:0000454	cerebral subcortex
NCIT:C53037	Cerebral Vein	owl:equivalentClass	equivalent to	UBERON:0001663	cerebral vein
NCIT:C12692	Cerebrospinal Fluid	owl:equivalentClass	equivalent to	UBERON:0001359	cerebrospinal fluid
NCIT:C32293	Cerumen	owl:equivalentClass	equivalent to	UBERON:0002297	cerumen
NCIT:C32294	Ceruminous Gland	owl:equivalentClass	equivalent to	UBERON:0013211	cerumen gland
NCIT:C52850	Cervical Artery	owl:equivalentClass	equivalent to	UBERON:0012320	cervical artery
NCIT:C12250	Cervical Esophagus	owl:equivalentClass	equivalent to	UBERON:0035450	cervical part of esophagus
NCIT:C98713	Cervical Ganglia	owl:equivalentClass	equivalent to	UBERON:0001991	cervical ganglion
NCIT:C32296	Cervical Gland	owl:equivalentClass	equivalent to	UBERON:0012247	cervical gland
NCIT:C32298	Cervical Lymph Node	owl:equivalentClass	equivalent to	UBERON:0002429	cervical lymph node
NCIT:C32299	Cervical Nerve	owl:equivalentClass	equivalent to	UBERON:0000962	nerve of cervical vertebra
NCIT:C12892	Cervical Spinal Cord	owl:equivalentClass	equivalent to	UBERON:0002726	cervical spinal cord
NCIT:C12893	Cervical Spinal Nerve Root	owl:equivalentClass	equivalent to	UBERON:0009632	root of cervical nerve
NCIT:C69313	Cervical Spine	owl:equivalentClass	equivalent to	UBERON:0006072	cervical region of vertebral column
NCIT:C12693	Cervical Vertebra	owl:equivalentClass	equivalent to	UBERON:0002413	cervical vertebra
NCIT:C49218	Cervix Epithelium	owl:equivalentClass	equivalent to	UBERON:0004801	cervix epithelium
NCIT:C54414	Cervix Glandular Epithelium	owl:equivalentClass	equivalent to	UBERON:0012250	cervix glandular epithelium
NCIT:C49219	Cervix Squamous Epithelium	owl:equivalentClass	equivalent to	UBERON:0006922	cervix squamous epithelium
NCIT:C12311	Cervix Uteri	owl:equivalentClass	equivalent to	UBERON:0000002	uterine cervix
NCIT:C32301	Chamber of the Eye	owl:equivalentClass	equivalent to	UBERON:0006311	chamber of eyeball
NCIT:C13070	Cheek	owl:equivalentClass	equivalent to	UBERON:0001567	cheek
NCIT:C25389	Chest	owl:equivalentClass	equivalent to	UBERON:0001443	chest
NCIT:C62484	Chest Wall	owl:equivalentClass	equivalent to	UBERON:0016435	chest wall
NCIT:C32304	Chiasmatic Cistern	owl:equivalentClass	equivalent to	UBERON:0002898	chiasmatic cistern
NCIT:C34121	Chondrocranium	owl:equivalentClass	equivalent to	UBERON:0002241	chondrocranium
NCIT:C34122	Chorion	owl:equivalentClass	equivalent to	UBERON:0003124	chorion
NCIT:C34123	Chorionic Plate	owl:equivalentClass	equivalent to	UBERON:0004027	chorionic plate
NCIT:C34125	Chorionic Villus	owl:equivalentClass	equivalent to	UBERON:0007106	chorionic villus
NCIT:C12694	Choroid Plexus	owl:equivalentClass	equivalent to	UBERON:0001886	choroid plexus
NCIT:C42079	Choroid Plexus Epithelium	owl:equivalentClass	equivalent to	UBERON:0003911	choroid plexus epithelium
NCIT:C49230	Choroid Plexus Epithelium of the Fourth Ventricle	owl:equivalentClass	equivalent to	UBERON:0004276	fourth ventricle choroid plexus epithelium
NCIT:C49248	Choroid Plexus Epithelium of the Lateral Ventricle	owl:equivalentClass	equivalent to	UBERON:0004274	lateral ventricle choroid plexus epithelium
NCIT:C32308	Choroid Plexus of the Fourth Ventricle	owl:equivalentClass	equivalent to	UBERON:0002290	choroid plexus of fourth ventricle
NCIT:C32309	Choroid Plexus of the Lateral Ventricle	owl:equivalentClass	equivalent to	UBERON:0002307	choroid plexus of lateral ventricle
NCIT:C49782	Choroid Plexus of the Third Ventricle	owl:equivalentClass	equivalent to	UBERON:0002288	choroid plexus of third ventricle
NCIT:C32310	Choroidal Artery	owl:equivalentClass	equivalent to	UBERON:0013151	choroidal artery
NCIT:C93166	Chyle	owl:equivalentClass	equivalent to	UBERON:0000911	chyle
NCIT:C34126	Chyle Cistern	owl:equivalentClass	equivalent to	UBERON:0005435	cisterna chyli
NCIT:C12345	Ciliary Body	owl:equivalentClass	equivalent to	UBERON:0001775	ciliary body
NCIT:C32314	Ciliary Epithelium	owl:equivalentClass	equivalent to	UBERON:0001778	ciliary epithelium
NCIT:C32315	Ciliary Muscle	owl:equivalentClass	equivalent to	UBERON:0001605	ciliary muscle
NCIT:C32316	Ciliary Process	owl:equivalentClass	equivalent to	UBERON:0010427	ciliary processes
NCIT:C52713	Cingulate Cortex	owl:equivalentClass	equivalent to	UBERON:0003027	cingulate cortex
NCIT:C96217	Cingulate Gyrus	owl:equivalentClass	equivalent to	UBERON:0002967	cingulate gyrus
NCIT:C12874	Circumflex Branch of the Left Coronary Artery	owl:equivalentClass	equivalent to	UBERON:0035422	circumflex branch of left coronary artery
NCIT:C52863	Circumflex Iliac Artery	owl:equivalentClass	equivalent to	UBERON:0009026	iliac circumflex artery
NCIT:C32329	Claustrum	owl:equivalentClass	equivalent to	UBERON:0002023	claustrum of brain
NCIT:C12695	Clavicle	owl:equivalentClass	equivalent to	UBERON:0001105	clavicle bone
NCIT:C12308	Clitoris	owl:equivalentClass	equivalent to	UBERON:0002411	clitoris
NCIT:C12494	Clivus	owl:equivalentClass	equivalent to	UBERON:0004108	clivus of occipital bone
NCIT:C34127	Cloaca	owl:equivalentClass	equivalent to	UBERON:0000162	cloaca
NCIT:C34128	Cloacal Membrane	owl:equivalentClass	equivalent to	UBERON:0006217	cloacal membrane
NCIT:C34129	Cloacal Sphincter	owl:equivalentClass	equivalent to	UBERON:0013501	cloacal sphincter
NCIT:C32333	Coccygeal Nerve	owl:equivalentClass	equivalent to	UBERON:0009629	coccygeal nerve
NCIT:C32334	Coccygeal Vertebra	owl:equivalentClass	equivalent to	UBERON:0001095	caudal vertebra
NCIT:C12696	Coccyx	owl:equivalentClass	equivalent to	UBERON:0001350	coccyx
NCIT:C12395	Cochlea	owl:equivalentClass	equivalent to	UBERON:0001844	cochlea
NCIT:C32336	Cochlear Labyrinth	owl:equivalentClass	equivalent to	UBERON:0002499	cochlear labyrinth
NCIT:C12697	Cochlear Nerve	owl:equivalentClass	equivalent to	UBERON:0004727	cochlear nerve
NCIT:C12837	Cochlear Nucleus	owl:equivalentClass	equivalent to	UBERON:0002610	cochlear nuclear complex
NCIT:C32346	Collum Dentis	owl:equivalentClass	equivalent to	UBERON:0015181	neck of tooth
NCIT:C12382	Colon	owl:equivalentClass	equivalent to	UBERON:0001155	colon
NCIT:C13182	Columnar Epithelium	owl:equivalentClass	equivalent to	UBERON:0012274	columnar epithelium
NCIT:C12698	Common Bile Duct	owl:equivalentClass	equivalent to	UBERON:0001174	common bile duct
NCIT:C34130	Common Cardinal Vein	owl:equivalentClass	equivalent to	UBERON:0002064	common cardinal vein
NCIT:C32356	Common Hepatic Duct	owl:equivalentClass	equivalent to	UBERON:0001175	common hepatic duct
NCIT:C32357	Common Iliac Artery	owl:equivalentClass	equivalent to	UBERON:0001191	common iliac artery
NCIT:C103384	Common Iliac Lymph Node	owl:equivalentClass	equivalent to	UBERON:0015878	common iliac lymph node
NCIT:C32359	Common Iliac Vein	owl:equivalentClass	equivalent to	UBERON:0001139	common iliac vein
NCIT:C52744	Common Palmar Digital Artery	owl:equivalentClass	equivalent to	UBERON:0001410	common palmar digital artery
NCIT:C52851	Communicating Artery	owl:equivalentClass	equivalent to	UBERON:0006347	communicating artery
NCIT:C34131	Conceptus	owl:equivalentClass	equivalent to	UBERON:0004716	conceptus
NCIT:C83002	Condyle	owl:equivalentClass	equivalent to	UBERON:0009979	condyle
NCIT:C12341	Conjunctiva	owl:equivalentClass	equivalent to	UBERON:0001811	conjunctiva
NCIT:C32365	Conjunctival Epithelium	owl:equivalentClass	equivalent to	UBERON:0006763	epithelium of conjunctiva
NCIT:C34132	Connecting Stalk	owl:equivalentClass	equivalent to	UBERON:0007806	connecting stalk
NCIT:C12374	Connective Tissue	owl:equivalentClass	equivalent to	UBERON:0002384	connective tissue
NCIT:C32370	Continuous Capillary	owl:equivalentClass	equivalent to	UBERON:2005259	continuous capillary
NCIT:C12832	Conus Medullaris	owl:equivalentClass	equivalent to	UBERON:0005437	conus medullaris
NCIT:C53151	Coracobrachialis	owl:equivalentClass	equivalent to	UBERON:0001505	coracobrachialis muscle
NCIT:C12342	Cornea	owl:equivalentClass	equivalent to	UBERON:0000964	cornea
NCIT:C12707	Corneal Endothelium	owl:equivalentClass	equivalent to	UBERON:0001985	corneal endothelium
NCIT:C12928	Corneal Epithelium	owl:equivalentClass	equivalent to	UBERON:0001772	corneal epithelium
NCIT:C32373	Corniculate Cartilage	owl:equivalentClass	equivalent to	UBERON:0001741	corniculate cartilage
NCIT:C32374	Cornu Ammonis	owl:equivalentClass	equivalent to	UBERON:0001954	Ammon's horn
NCIT:C12843	Coronary Artery	owl:equivalentClass	equivalent to	UBERON:0001621	coronary artery
NCIT:C32378	Coronary Sinus	owl:equivalentClass	equivalent to	UBERON:0005438	coronary sinus
NCIT:C12461	Corpora Quadrigemina	owl:equivalentClass	equivalent to	UBERON:0002259	corpora quadrigemina
NCIT:C12446	Corpus Callosum	owl:equivalentClass	equivalent to	UBERON:0002336	corpus callosum
NCIT:C26465	Corpus Luteum	owl:equivalentClass	equivalent to	UBERON:0002512	corpus luteum
NCIT:C32384	Corpus Spongiosum	owl:equivalentClass	equivalent to	UBERON:0011183	corpus spongiosum of penis
NCIT:C12448	Corpus Striatum	owl:equivalentClass	equivalent to	UBERON:0000369	corpus striatum
NCIT:C12316	Corpus Uteri	owl:equivalentClass	equivalent to	UBERON:0009853	body of uterus
NCIT:C52715	Costal Arch	owl:equivalentClass	equivalent to	UBERON:0002225	costal arch
NCIT:C32391	Costal Cartilage	owl:equivalentClass	equivalent to	UBERON:0002236	costal cartilage
NCIT:C32392	Costochondral Joint	owl:equivalentClass	equivalent to	UBERON:0002293	costochondral joint
NCIT:C32394	Costovertebral Joint	owl:equivalentClass	equivalent to	UBERON:0002292	costovertebral joint
NCIT:C34135	Cotyledon	owl:equivalentClass	equivalent to	UBERON:0010008	placental cotyledon
NCIT:C32395	Cowper Gland	owl:equivalentClass	equivalent to	UBERON:0002366	bulbo-urethral gland
NCIT:C77638	Cranial Cavity	owl:equivalentClass	equivalent to	UBERON:0013411	cranial cavity
NCIT:C12700	Cranial Nerve	owl:equivalentClass	equivalent to	UBERON:0001785	cranial nerve
NCIT:C12357	Craniopharyngeal Duct	owl:equivalentClass	equivalent to	UBERON:0016881	craniopharyngeal canal
NCIT:C32396	Cremaster Muscle	owl:equivalentClass	equivalent to	UBERON:0008488	cremaster muscle
NCIT:C61550	Crest	owl:equivalentClass	equivalent to	UBERON:4200133	crest
NCIT:C32397	Cricoarytenoid Joint	owl:equivalentClass	equivalent to	UBERON:0011122	cricoarytenoid joint
NCIT:C32398	Cricoarytenoid Muscle	owl:equivalentClass	equivalent to	UBERON:0010932	crico-arytenoid muscle
NCIT:C32399	Cricoesophageal Tendon	owl:equivalentClass	equivalent to	UBERON:0011165	crico-esophageal tendon
NCIT:C32400	Cricoid Cartilage	owl:equivalentClass	equivalent to	UBERON:0002375	cricoid cartilage
NCIT:C32401	Cricopharyngeus Muscle	owl:equivalentClass	equivalent to	UBERON:0010928	cricopharyngeus muscle
NCIT:C32402	Cricothyroid Joint	owl:equivalentClass	equivalent to	UBERON:0011121	cricothyroid joint
NCIT:C32403	Cricothyroid Ligament	owl:equivalentClass	equivalent to	UBERON:0013171	cricothyroid ligament
NCIT:C32404	Cricothyroid Muscle	owl:equivalentClass	equivalent to	UBERON:0001566	cricothyroid muscle
NCIT:C32405	Cricotracheal Ligament	owl:equivalentClass	equivalent to	UBERON:0013172	cricotracheal ligament
NCIT:C32375	Crown	owl:equivalentClass	equivalent to	UBERON:0003675	tooth crown
NCIT:C32409	Crus Cerebri	owl:equivalentClass	equivalent to	UBERON:0002631	cerebral crus
NCIT:C32411	Crypt of Lieberkuhn	owl:equivalentClass	equivalent to	UBERON:0001983	crypt of Lieberkuhn
NCIT:C32414	Cuboid Bone	owl:equivalentClass	equivalent to	UBERON:0001455	cuboid bone
NCIT:C32415	Cuboidal Epithelium	owl:equivalentClass	equivalent to	UBERON:0010077	cuboidal epithelium
NCIT:C52716	Cuneate Nucleus	owl:equivalentClass	equivalent to	UBERON:0002045	cuneate nucleus
NCIT:C32417	Cuneiform Cartilage	owl:equivalentClass	equivalent to	UBERON:0011157	cuneiform cartilage
NCIT:C32419	Cutaneous Muscle	owl:equivalentClass	equivalent to	UBERON:0006821	cutaneous muscle
NCIT:C52901	Cutaneous Trunci	owl:equivalentClass	equivalent to	UBERON:0011415	cutaneous trunci muscle
NCIT:C53041	Cutaneous Vein	owl:equivalentClass	equivalent to	UBERON:0002243	cutaneous vein
NCIT:C32421	Cystic Duct	owl:equivalentClass	equivalent to	UBERON:0001152	cystic duct
NCIT:C32422	Cystic Vein	owl:equivalentClass	equivalent to	UBERON:0035392	cystic vein
NCIT:C33919	Cytotrophoblast	owl:equivalentClass	equivalent to	UBERON:0000319	cytotrophoblast
NCIT:C32425	Decidua	owl:equivalentClass	equivalent to	UBERON:0002450	decidua
NCIT:C32426	Decidua Basalis	owl:equivalentClass	equivalent to	UBERON:0000453	decidua basalis
NCIT:C32427	Decidua Capsularis	owl:equivalentClass	equivalent to	UBERON:0004547	decidua capsularis
NCIT:C32428	Decidua Parietalis	owl:equivalentClass	equivalent to	UBERON:0006878	decidua parietalis
NCIT:C32431	Deep Cervical Lymph Node	owl:equivalentClass	equivalent to	UBERON:0004722	deep cervical lymph node
NCIT:C32432	Deep Circumflex Iliac Artery	owl:equivalentClass	equivalent to	UBERON:0009040	deep circumflex iliac artery
NCIT:C32435	Deep Fascia	owl:equivalentClass	equivalent to	UBERON:0011236	deep fascia
NCIT:C32436	Deep Femoral Artery	owl:equivalentClass	equivalent to	UBERON:0001355	deep femoral artery
NCIT:C32439	Deep Lymphatic Vessel	owl:equivalentClass	equivalent to	UBERON:0035545	deep lymphatic vessel
NCIT:C32440	Deep Middle Cerebral Vein	owl:equivalentClass	equivalent to	UBERON:0035532	deep middle cerebral vein
NCIT:C52699	Deep Temporal Vein	owl:equivalentClass	equivalent to	UBERON:0001661	deep temporal vein
NCIT:C32444	Deep Vein	owl:equivalentClass	equivalent to	UBERON:0035552	deep vein
NCIT:C32446	Deltoid	owl:equivalentClass	equivalent to	UBERON:0001476	deltoid
NCIT:C32450	Dense Connective Tissue	owl:equivalentClass	equivalent to	UBERON:0011823	dense connective tissue
NCIT:C32451	Dental Pulp	owl:equivalentClass	equivalent to	UBERON:0001754	dental pulp
NCIT:C32453	Dentin	owl:equivalentClass	equivalent to	UBERON:0001751	dentine
NCIT:C13072	Dentition	owl:equivalentClass	equivalent to	UBERON:0003672	dentition
NCIT:C53152	Depressor Labii Inferioris	owl:equivalentClass	equivalent to	UBERON:0001581	depressor labii inferioris
NCIT:C61572	Dermatome	owl:equivalentClass	equivalent to	UBERON:0007121	skin nerve field
NCIT:C12701	Dermis	owl:equivalentClass	equivalent to	UBERON:0002067	dermis
NCIT:C62356	Dermo-Epidermal Junction	owl:equivalentClass	equivalent to	UBERON:0008877	epidermal-dermal junction
NCIT:C34140	Dermomyotome	owl:equivalentClass	equivalent to	UBERON:0004290	dermomyotome
NCIT:C32454	Descemet's Membrane	owl:equivalentClass	equivalent to	UBERON:0004367	Descemet's membrane
NCIT:C32455	Descending Aorta	owl:equivalentClass	equivalent to	UBERON:0001514	descending aorta
NCIT:C12268	Descending Colon	owl:equivalentClass	equivalent to	UBERON:0001158	descending colon
NCIT:C32456	Descending Limb of Henle's Loop	owl:equivalentClass	equivalent to	UBERON:0001289	descending limb of loop of Henle
NCIT:C12702	Diaphragm	owl:equivalentClass	equivalent to	UBERON:0001103	diaphragm
NCIT:C32459	Diaphragma Sellae	owl:equivalentClass	equivalent to	UBERON:0035416	diaphragma sellae
NCIT:C12456	Diencephalon	owl:equivalentClass	equivalent to	UBERON:0001894	diencephalon
NCIT:C12378	Digestive System	owl:equivalentClass	equivalent to	UBERON:0001007	digestive system
NCIT:C49299	Digestive System Lamina Propria	owl:equivalentClass	equivalent to	UBERON:0004780	gastrointestinal system lamina propria
NCIT:C40186	Digit	owl:equivalentClass	equivalent to	UBERON:0002544	digit
NCIT:C34141	Digital Ray	owl:equivalentClass	equivalent to	UBERON:0010702	digit mesenchyme
NCIT:C53043	Digital Vein	owl:equivalentClass	equivalent to	UBERON:0004562	digital vein
NCIT:C32463	Dilator Pupillae Muscle	owl:equivalentClass	equivalent to	UBERON:0001608	dilatator pupillae
NCIT:C32469	Distal Convoluted Tubule	owl:equivalentClass	equivalent to	UBERON:0001292	distal convoluted tubule
NCIT:C101529	Distal Interphalangeal Joint	owl:equivalentClass	equivalent to	UBERON:0009768	distal interphalangeal joint
NCIT:C102291	Distal Interphalangeal Joint 2	owl:equivalentClass	equivalent to	UBERON:0014677	distal interphalangeal joint of digit 2
NCIT:C102292	Distal Interphalangeal Joint 3	owl:equivalentClass	equivalent to	UBERON:0014506	distal interphalangeal joint of digit 3
NCIT:C102293	Distal Interphalangeal Joint 4	owl:equivalentClass	equivalent to	UBERON:0014679	distal interphalangeal joint of digit 4
NCIT:C102294	Distal Interphalangeal Joint 5	owl:equivalentClass	equivalent to	UBERON:0014680	distal interphalangeal joint of digit 5
NCIT:C52783	Distal Phalanx of Foot	owl:equivalentClass	equivalent to	UBERON:0003867	distal phalanx of pes
NCIT:C52784	Distal Phalanx of Hand	owl:equivalentClass	equivalent to	UBERON:0003865	distal phalanx of manus
NCIT:C32471	Dorsal Cochlear Nucleus	owl:equivalentClass	equivalent to	UBERON:0002829	dorsal cochlear nucleus
NCIT:C52701	Dorsal Foot Interosseous Muscle	owl:equivalentClass	equivalent to	UBERON:0006499	dorsal pes interosseous muscle
NCIT:C52703	Dorsal Hand Interosseous Muscle	owl:equivalentClass	equivalent to	UBERON:0001503	dorsal interosseous of manus
NCIT:C32473	Dorsal Horn of the Spinal Cord	owl:equivalentClass	equivalent to	UBERON:0002256	dorsal horn of spinal cord
NCIT:C34142	Dorsal Mesogastrium	owl:equivalentClass	equivalent to	UBERON:0005602	dorsal mesogastrium
NCIT:C52980	Dorsal Metacarpal Artery	owl:equivalentClass	equivalent to	UBERON:0002454	dorsal metacarpal artery
NCIT:C52689	Dorsal Metatarsal Vein	owl:equivalentClass	equivalent to	UBERON:0001549	dorsal metatarsal vein
NCIT:C52983	Dorsal Nasal Artery	owl:equivalentClass	equivalent to	UBERON:0001623	dorsal nasal artery
NCIT:C12462	Dorsal Root Ganglion	owl:equivalentClass	equivalent to	UBERON:0000044	dorsal root ganglion
NCIT:C32477	Dorsal Root of the Spinal Nerve	owl:equivalentClass	equivalent to	UBERON:0002261	dorsal root of spinal cord
NCIT:C32478	Dorsalis Pedis Artery	owl:equivalentClass	equivalent to	UBERON:0001539	dorsalis pedis artery
NCIT:C32480	Dorsomedial Nucleus of the Thalamus	owl:equivalentClass	equivalent to	UBERON:0002739	medial dorsal nucleus of thalamus
NCIT:C32481	Dorsum	owl:equivalentClass	equivalent to	UBERON:0001137	dorsum
NCIT:C32482	Dorsum of the Tongue	owl:equivalentClass	equivalent to	UBERON:0009471	dorsum of tongue
